num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
289,-2.8,0.9,0,0,2.8,-0.9,2.9410882339705484,-0.6100236444400442,-1.3988745004384586
290,-2.6,0.7,0,0,2.6,-0.7,2.6925824035672523,-0.9998432842307392,-1.4467657426781373
291,-2.4,0.5,0,0,2.4,-0.5,2.4515301344262523,-0.9264800890867091,-1.558024001460852
292,-2.3,0.3,0,0,2.3,-0.3,2.3194827009486403,-1.3939093273643355,-1.5060187209121985
293,-2.2,0.2,0,0,2.2,-0.2,2.209072203437452,-1.309002018067786,-1.3151491424108082
294,-2.1,0.1,0,0,2.1,-0.1,2.1023796041628637,-1.305183118164321,-1.358976134240846
295,-2.1,0.1,0,0,2.1,-0.1,2.1023796041628637,-1.7351707561016094,-0.969527555942535
296,-2.0,0.0,0,0,2.0,0.0,2.0,-1.3288324687423507,-1.4151444459018907
297,-1.9,0.1,0,0,1.9,-0.1,1.9026297590440446,-1.3125417857964117,-0.5705770047504972
298,-1.8,0.1,0,0,1.8,-0.1,1.8027756377319946,-1.3887796652036632,-0.9651085431575773
299,-1.7,0.2,0,0,1.7,-0.2,1.7117242768623688,-1.289805042617452,-0.5147342368294112
300,-1.6,0.2,0,0,1.6,-0.2,1.61245154965971,-1.2806459616282146,-0.9061709454059598
301,-1.5,0.2,0,0,1.5,-0.2,1.5132745950421556,-1.2510445215421515,-0.902235679388046
302,-1.3,0.3,0,0,1.3,-0.3,1.3341664064126335,-0.7969733582751378,-0.4591902427085445
303,-1.0,0.3,0,0,1.0,-0.3,1.044030650891055,-0.28108602534585536,-0.8391740722656247
304,-0.9,0.3,0,0,0.9,-0.3,0.9486832980505138,-1.0897038248905426,-0.8318493342399593
305,-0.6,0.4,0,0,0.6,-0.4,0.7211102550927979,-0.10482559445476025,-0.38573844219239317
306,-0.3,0.4,0,0,0.3,-0.4,0.5,0.055196345626484566,-0.7649213080406188
307,0.0,0.4,0,0,0.0,-0.4,0.4,0.2191375860405298,-0.7570746045112609
308,0.3,0.5,0,0,-0.3,-0.5,0.58309518948453,0.3474232217074962,-0.3111866145530825
309,0.5,0.5,0,0,-0.5,-0.5,0.7071067811865476,0.09176686037309523,-0.6861567742824553
310,0.9,0.6,0,0,-0.9,-0.6,1.0816653826391966,0.7796138450830781,-0.30814587844089625
311,1.1,0.5,0,0,-1.1,-0.5,1.2083045973594573,0.42399797575203746,-1.045501769505581
312,1.5,0.6,0,0,-1.5,-0.6,1.6155494421403511,1.4346940286709278,-0.2118248544793967
313,1.8,0.6,0,0,-1.8,-0.6,1.8973665961010275,1.2948340048793754,-0.5866860222816466
314,2.3,0.6,0,0,-2.3,-0.6,2.3769728648009423,2.318708742911486,-0.5747076301574705
315,2.7,0.5,0,0,-2.7,-0.5,2.7459060435491964,2.144105526705202,-0.9921325740266875
316,3.2,0.5,0,0,-3.2,-0.5,3.23882694814033,2.5765475533408586,-0.60336559677124
317,3.7,0.3,0,0,-3.7,-0.3,3.7121422386541174,3.2494482048620568,-1.4800349331327196
318,4.3,0.2,0,0,-4.3,-0.2,4.304648650006176,4.077621484111989,-1.1448644625066462
319,4.9,0.0,0,0,-4.9,0.0,4.9,4.38306354400299,-1.6118596197657515
320,5.5,-0.1,0,0,-5.5,0.1,5.500909015790027,4.8494754110562885,-1.2917036750115967
321,6.0,-0.2,0,0,-6.0,0.2,6.003332407921453,4.860278604996982,-1.3523291173483498
322,6.2,-0.2,0,0,-6.2,0.2,6.203224967708329,3.755770664150325,-0.9614401116371154
323,6.6,-0.3,0,0,-6.6,0.3,6.606814663663572,5.03124398086825,-1.4077850902635833
324,6.4,-0.3,0,0,-6.4,0.3,6.4070273918565395,2.705672972628447,-1.0242867522239685
325,6.4,-0.3,0,0,-6.4,0.3,6.4070273918565395,3.6240294201374046,-1.0302369017601012
326,6.1,-0.3,0,0,-6.1,0.3,6.107372593840988,2.4259469687618846,-1.0362155656814576
327,5.8,-0.2,0,0,-5.8,0.2,5.803447251418763,2.37078503493935,-0.5948742046504227
328,5.2,-0.1,0,0,-5.2,0.1,5.200961449578338,1.5146318069798483,-0.630180235685619
329,4.7,0.0,0,0,-4.7,0.0,4.7,1.3055149072130663,-0.5072149488155077
330,4.1,0.2,0,0,-4.1,-0.2,4.104875150354758,0.5793969581113534,0.01998811372166498
331,3.5,0.3,0,0,-3.5,-0.3,3.5128336140500593,0.40047780547349054,-0.33462575870389477
332,3.0,0.4,0,0,-3.0,-0.4,3.026549190084311,0.6190976050627193,-0.27992590867543155
333,2.7,0.4,0,0,-2.7,-0.4,2.7294688127912363,1.294837743010891,-0.6598840467929838
334,2.3,0.6,0,0,-2.3,-0.6,2.3769728648009423,1.0723905844477366,0.07749237943750742
335,2.1,0.6,0,0,-2.1,-0.6,2.1840329667841556,1.4685753852008379,-0.5310326311588287
336,1.8,0.7,0,0,-1.8,-0.7,1.9313207915827966,0.9208220606310895,-0.06217126116698801
337,1.7,0.8,0,0,-1.7,-0.8,1.8788294228055935,1.726249450703015,-0.009104898233762482
338,1.6,0.8,0,0,-1.6,-0.8,1.788854381999832,1.714843897682744,-0.3835765695571899
339,1.5,0.9,0,0,-1.5,-0.9,1.7492855684535902,1.6890706763228764,0.0735119216480849
340,1.5,1.0,0,0,-1.5,-1.0,1.8027756377319946,2.114880102157592,0.06994133236326294
341,1.4,1.0,0,0,-1.4,-1.0,1.7204650534085253,1.6963225488113738,-0.2188579301834106
342,1.4,1.1,0,0,-1.4,-1.1,1.7804493814764855,2.1190137672424307,0.24604444308530687
343,1.2,1.1,0,0,-1.2,-1.1,1.6278820596099708,1.2382364776961428,-0.12485943460464477
344,1.3,1.2,0,0,-1.3,-1.2,1.7691806012954132,2.4980725343630468,0.33096900920130357
345,1.2,1.3,0,0,-1.2,-1.3,1.7691806012954132,1.692053326290597,0.4249100170912837
346,1.1,1.3,0,0,-1.1,-1.3,1.7029386365926402,1.7577470145817766,0.059518203020095806
347,1.0,1.3,0,0,-1.0,-1.3,1.6401219466856727,1.6518026568738002,0.08575281214714048
348,0.9,1.3,0,0,-0.9,-1.3,1.5811388300841898,1.6125100141824584,0.11157272839546195
349,0.6,1.3,0,0,-0.6,-1.3,1.4317821063276355,0.6638790960882295,0.13681316995620718
350,0.5,1.3,0,0,-0.5,-1.3,1.392838827718412,1.4254917985859465,0.16233964967727654
351,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,0.9600830352154962,-0.2464115398005846
352,0.1,1.2,0,0,-0.1,-1.2,1.2041594578792296,0.9917104483832008,0.16506314611434925
353,-0.5,1.1,0,0,0.5,-1.1,1.2083045973594573,-1.0634931175097857,-0.2597775531905392
354,-0.8,1.0,0,0,0.8,-1.0,1.2806248474865698,-0.007063810311921159,-0.2773544321732944
355,-1.1,0.9,0,0,1.1,-0.9,1.4212670403551897,-0.16188883513069963,-0.30280514905802625
356,-1.4,0.8,0,0,1.4,-0.8,1.6124515496597098,-0.43801431511407807,-0.37075430591426184
357,-1.8,0.7,0,0,1.8,-0.7,1.9313207915827966,-1.038368929639598,-0.39646562052149087
358,-2.1,0.5,0,0,2.1,-0.5,2.1587033144922905,-0.5874307358390716,-0.7079624330286591
359,-2.6,0.4,0,0,2.6,-0.4,2.6305892875931813,-1.8777636591106976,-0.5148222949248614
360,-2.8,0.3,0,0,2.8,-0.3,2.8160255680657444,-0.9151446285306353,-0.5729823086291026
361,-3.3,0.1,0,0,3.3,-0.1,3.3015148038438356,-2.4239349971078927,-1.0697079163179035
362,-3.6,-0.1,0,0,3.6,0.1,3.6013886210738213,-1.829528011131105,-1.1550601595559482
363,-4.0,-0.3,0,0,4.0,0.3,4.011234224026316,-2.542824634126924,-1.2853393483420716
364,-4.3,-0.6,0,0,4.3,0.6,4.341658669218481,-2.1384183667363086,-1.583365123099223
365,-4.7,-0.8,0,0,4.7,0.8,4.767598976424087,-3.0954459287034335,-1.5689191340857167
366,-5.0,-1.1,0,0,5.0,1.1,5.119570294468081,-2.886307282956639,-2.0721389563403516
367,-5.2,-1.4,0,0,5.2,1.4,5.385164807134505,-2.7951764337444223,-2.3763288835620715
368,-5.4,-1.8,0,0,5.4,1.8,5.692099788303083,-2.951111714385682,-2.9238251882051065
369,-5.5,-2.0,0,0,5.5,2.0,5.852349955359813,-2.717836786769037,-2.2738630910360897
370,-5.6,-2.1,0,0,5.6,2.1,5.980802621722272,-2.8421694437808354,-1.9322012700385414
371,-5.5,-2.2,0,0,5.5,2.2,5.923681287847955,-2.1899776773785407,-2.103195543255923
372,-5.5,-2.3,0,0,5.5,2.3,5.961543424315552,-2.695330843687059,-2.187801387163184
373,-5.3,-2.3,0,0,5.3,2.3,5.7775427302617155,-1.9201550944764354,-1.8537906441688536
374,-5.3,-2.3,0,0,5.3,2.3,5.7775427302617155,-2.8025364904403696,-1.8987951245307921
375,-4.9,-2.3,0,0,4.9,2.3,5.412947441089743,-1.1614975714165867,-1.9452163219451903
376,-4.8,-2.1,0,0,4.8,2.1,5.239274758971894,-2.449198060402916,-1.2643619327736837
377,-4.3,-2.0,0,0,4.3,2.0,4.742362280551751,-0.626933968375075,-1.4897982494493216
378,-4.2,-1.7,0,0,4.2,1.7,4.531004303683677,-2.238224897299562,-0.5981463618110154
379,-3.7,-1.6,0,0,3.7,1.6,4.031128874149275,-0.4960339776975311,-1.3550617278953871
380,-3.5,-1.2,0,0,3.5,1.2,3.6999999999999997,-1.6032635367255832,0.05075390499007337
381,-3.2,-1.0,0,0,3.2,1.0,3.3526109228480423,-1.1753981284751998,-0.7175207302341521
382,-2.9,-0.7,0,0,2.9,0.7,2.9832867780352594,-1.3002993647379606,-0.40569245903918416
383,-2.5,-0.5,0,0,2.5,0.5,2.5495097567963922,-0.5681517326074816,-0.49474970193892576
384,-2.2,-0.2,0,0,2.2,0.2,2.209072203437452,-0.789815593514553,0.08271037861336317
385,-1.9,0.0,0,0,1.9,0.0,1.9,-0.6590069321661602,-0.2017238969186551
386,-1.6,0.1,0,0,1.6,-0.1,1.6031219541881399,-0.5987825889464911,-0.5697294234393926
387,-1.2,0.4,0,0,1.2,-0.4,1.2649110640673518,-0.02036836484095894,0.36634562996759
388,-0.9,0.6,0,0,0.9,-0.6,1.0816653826391966,-0.4605471602113086,-0.026768945894706797
389,-0.5,0.8,0,0,0.5,-0.8,0.9433981132056605,0.3352986110503646,0.23026341873681488
390,0.0,1.0,0,0,0.0,-1.0,1.0,0.9228486040488176,0.3285022875172019
391,0.4,1.2,0,0,-0.4,-1.2,1.2649110640673518,0.7877753358480848,0.471266783386346
392,0.9,1.3,0,0,-0.9,-1.3,1.5811388300841898,1.4664771525945364,0.16206244630984717
393,1.3,1.5,0,0,-1.3,-1.5,1.9849433241279208,1.3285579396437996,0.6984531126594246
394,1.9,1.8,0,0,-1.9,-1.8,2.6172504656604803,1.919531410506909,1.015510289456222
395,2.3,1.9,0,0,-2.3,-1.9,2.9832867780352594,1.9168636053139418,0.5827382947935275
396,2.7,2.1,0,0,-2.7,-2.1,3.420526275297414,2.1705615840599406,1.1194761796318233
397,3.1,2.4,0,0,-3.1,-2.4,3.920459156782532,2.4264703882703795,1.7071959875948441
398,3.5,2.6,0,0,-3.5,-2.6,4.360045871318328,2.640187516155403,1.43959845516213
399,3.8,2.8,0,0,-3.8,-2.8,4.720169488482378,2.5952897742514507,1.6655960890932016
400,4.1,3.0,0,0,-4.1,-3.0,5.080354318352215,2.5385254940891038,1.6344698983764516
401,4.3,3.2,0,0,-4.3,-3.2,5.360037313302959,2.577901742929484,1.959521176809338
402,4.4,3.3,0,0,-4.4,-3.3,5.5,2.3310192172666415,1.6907120053907234
403,4.2,3.4,0,0,-4.2,-3.4,5.403702434442518,1.1235975925476827,1.8180330578311537
404,4.2,3.5,0,0,-4.2,-3.5,5.4671747731346585,2.0053221259117118,1.92919364715102
405,4.0,3.4,0,0,-4.0,-3.4,5.2497618993626745,1.2121572642829594,1.171100141550431
406,3.7,3.3,0,0,-3.7,-3.3,4.957822102496216,0.9757040517652653,1.2716669619190895
407,3.4,3.1,0,0,-3.4,-3.1,4.601086828130937,0.6641628442691032,0.7651984241595734
408,3.1,2.9,0,0,-3.1,-2.9,4.244997055358225,0.6150715239602742,0.7495912107996416
409,2.8,2.6,0,0,-2.8,-2.6,3.82099463490856,0.47502742971122425,0.22835516561210611
410,2.4,2.3,0,0,-2.4,-2.3,3.324154027718932,-0.15198680424360966,0.06107690763720419
411,2.1,2.1,0,0,-2.1,-2.1,2.9698484809834995,0.20241025028842086,0.44804836836270234
412,1.9,1.7,0,0,-1.9,-1.7,2.5495097567963922,0.7140788467856121,-0.1506687400873723
413,1.7,1.4,0,0,-1.7,-1.4,2.202271554554524,0.4588145389752212,-0.25036081585338243
414,1.6,1.1,0,0,-1.6,-1.1,1.94164878389476,0.8595395798358104,-0.3200879896662261
415,1.5,0.8,0,0,-1.5,-0.8,1.7,0.8216206816042448,-0.5064718139156701
416,1.4,0.5,0,0,-1.4,-0.5,1.4866068747318506,0.7998862083703708,-0.6446105594782681
417,1.5,0.2,0,0,-1.5,-0.2,1.5132745950421556,1.668514824999819,-0.7993525270624479
418,1.5,0.0,0,0,-1.5,0.0,1.5,1.3105603075027452,-0.3430618052075282
419,1.5,-0.2,0,0,-1.5,0.2,1.5132745950421556,1.3410662651061998,-0.5844310231988928
420,1.5,-0.4,0,0,-1.5,0.4,1.5524174696260025,1.3703019356727588,-0.727342380607527
421,1.6,-0.7,0,0,-1.6,0.7,1.746424919657298,1.834253651202691,-1.2403947021394175
422,1.6,-0.9,0,0,-1.6,0.9,1.8357559750685821,1.4854968781471238,-1.0040893651573213
423,1.5,-1.1,0,0,-1.5,1.1,1.8601075237738274,1.070300859655825,-1.1302116566382066
424,1.5,-1.2,0,0,-1.5,1.2,1.9209372712298547,1.5017025790214524,-0.7324324755269962
425,1.3,-1.4,0,0,-1.3,1.4,1.91049731745428,0.626805939968833,-1.3512424890434642
426,1.1,-1.6,0,0,-1.1,1.6,1.94164878389476,0.5813274995327031,-1.451502739763256
427,0.9,-1.8,0,0,-0.9,1.8,2.012461179749811,0.47657506867582067,-1.6096029689676103
428,0.7,-2.1,0,0,-0.7,2.1,2.2135943621178655,0.39751803526662255,-2.183383454302213
429,0.5,-2.2,0,0,-0.5,2.2,2.2561028345356955,0.28557610073509176,-1.5115867556789402
430,0.1,-2.5,0,0,-0.1,2.5,2.5019992006393608,-0.34674587120301215,-2.249737666291643
431,-0.3,-2.8,0,0,0.3,2.8,2.8160255680657444,-0.9432980169448675,-2.7466450173849903
432,-0.7,-3.1,0,0,0.7,3.1,3.178049716414141,-1.1161158448765822,-2.9271729221873097
433,-1.1,-3.3,0,0,1.1,3.3,3.478505426185217,-1.319599171050261,-2.6921281829515427
434,-1.6,-3.7,0,0,1.6,3.7,4.031128874149275,-2.0638667031543627,-3.7979180561079326
435,-1.9,-4.0,0,0,1.9,4.0,4.428317965096905,-1.411198550364579,-3.5880598165007473
436,-2.4,-4.4,0,0,2.4,4.4,5.011985634456668,-2.1259866594835874,-3.989532738364916
437,-2.8,-4.8,0,0,2.8,4.8,5.556977595779922,-2.344427163367228,-4.560833206419898
438,-3.1,-5.1,0,0,3.1,5.1,5.968249324550709,-2.2283229219905865,-4.483890051125714
439,-3.4,-5.4,0,0,3.4,5.4,6.381222453417527,-2.463606730931237,-4.757794074528651
440,-3.6,-5.5,0,0,3.6,5.5,6.573431371817918,-2.2208717792817607,-4.10714021567447
441,-3.6,-5.7,0,0,3.6,5.7,6.74166151627327,-1.5063221251964585,-4.686233785751669
442,-3.6,-5.7,0,0,3.6,5.7,6.74166151627327,-1.5952697122097033,-4.072848171234131
443,-3.6,-5.7,0,0,3.6,5.7,6.74166151627327,-1.664871774435045,-4.183051436424256
444,-3.4,-5.6,0,0,3.4,5.6,6.55133574166368,-0.8704701806059607,-3.865223202394996
445,-3.2,-5.4,0,0,3.2,5.4,6.276941930590087,-0.8095968818208042,-3.467059223844654
446,-3.0,-5.3,0,0,3.0,5.3,6.090155991434045,-0.7522166203289934,-3.9041079579010436
447,-2.8,-4.9,0,0,2.8,4.9,5.643580423808985,-0.7297432384108381,-2.6489713803956665
448,-2.5,-4.6,0,0,2.5,4.6,5.235456045083369,-0.47773249016831665,-3.223164877043464
449,-2.2,-4.2,0,0,2.2,4.2,4.741307836451879,-0.13039861016084253,-2.4734376021836786
450,-2.0,-3.9,0,0,2.0,3.9,4.382921400162226,-0.454640353066739,-2.782025930558167
451,-1.7,-3.5,0,0,1.7,3.5,3.891015291668744,0.024555010966081703,-2.2991469176721306
452,-1.4,-3.2,0,0,1.4,3.2,3.492849839314596,0.16802939306600506,-2.5738971454014017
453,-1.2,-2.8,0,0,1.2,2.8,3.046309242345563,-0.12473371443292869,-2.001888457718315
454,-0.9,-2.5,0,0,0.9,2.5,2.6570660511172846,0.15682212998067413,-2.5537155458768686
455,-0.8,-2.1,0,0,0.8,2.1,2.247220505424423,-0.3686218378473644,-1.7991799213605357
456,-0.5,-1.8,0,0,0.5,1.8,1.8681541692269406,0.5778160863717203,-2.0313815032641274
457,-0.3,-1.3,0,0,0.3,1.3,1.3341664064126335,0.23902128461903893,-1.108255506776106
458,-0.1,-0.8,0,0,0.1,0.8,0.806225774829855,0.3753532889660892,-0.7782262173154169
459,0.1,-0.4,0,0,-0.1,0.4,0.4123105625617661,0.502088356043132,-0.9308570780252745
460,0.1,0.1,0,0,-0.1,-0.1,0.14142135623730953,-0.307552658796312,-0.7380225655029939
461,0.3,0.7,0,0,-0.3,-0.7,0.7615773105863908,0.5629173666725451,0.3097200954228374
462,0.3,1.2,0,0,-0.3,-1.2,1.2369316876852983,-0.19347544193267976,0.24620791825696386
463,0.3,1.8,0,0,-0.3,-1.8,1.8248287590894658,-0.1875220773220078,0.9864524519483693
464,0.5,2.5,0,0,-0.5,-2.5,2.5495097567963922,0.7106180063157195,1.801514713351057
465,0.6,3.1,0,0,-0.6,-3.1,3.157530680769389,0.38032116211531664,1.7755865693735056
466,0.7,3.9,0,0,-0.7,-3.9,3.96232255123179,0.3658514671344337,2.4036755333096136
467,0.9,4.7,0,0,-0.9,-4.7,4.78539444560216,0.9617159541072862,3.5680120896587506
468,1.0,5.3,0,0,-1.0,-5.3,5.3935146240647205,0.639278079766527,3.1922366675048854
469,1.2,5.9,0,0,-1.2,-5.9,6.020797289396148,1.141681968567441,3.566255736701706
470,1.2,6.3,0,0,-1.2,-6.3,6.413267497929585,0.3957305388450607,3.171280130730942
471,1.4,6.6,0,0,-1.4,-6.6,6.7468511173731995,1.3082795418014306,3.04309554837796
472,1.3,6.7,0,0,-1.3,-6.7,6.8249542123006215,0.19518620854497815,2.398090841234915
473,1.4,6.4,0,0,-1.4,-6.4,6.551335741663681,0.9674202128808704,0.9201039684531018
474,1.2,6.1,0,0,-1.2,-6.1,6.216912416947821,-0.28501210196521687,0.840804214481907
475,0.9,4.8,0,0,-0.9,-4.8,4.8836461788299115,-0.8121508493424623,-3.6718504685565834
476,0.9,3.9,0,0,-0.9,-3.9,4.0024992192379,0.39011623716354216,-2.4598731087468155
477,0.6,3.2,0,0,-0.6,-3.2,3.2557641192199416,-0.8943837844123473,-1.8405673836612844
478,0.5,2.6,0,0,-0.5,-2.6,2.6476404589747453,-0.11851331172973756,-1.428377688323897
479,0.3,2.1,0,0,-0.3,-2.1,2.1213203435596424,-0.6485348591908915,-1.5758322886489542
480,0.3,1.7,0,0,-0.3,-1.7,1.7262676501632068,0.1204228100776657,-1.3326659749442595
481,0.2,1.5,0,0,-0.2,-1.5,1.5132745950421556,-0.31116223240775087,-0.6787432329829941
482,0.2,1.4,0,0,-0.2,-1.4,1.414213562373095,0.07727309083938447,-0.339500919272219
483,0.2,1.3,0,0,-0.2,-1.3,1.3152946437965907,0.08108411455154267,-0.3563724778635039
484,0.2,1.3,0,0,-0.2,-1.3,1.3152946437965907,0.0860714268684372,0.07302541851997413
485,0.3,1.4,0,0,-0.3,-1.4,1.4317821063276353,0.5412532654689954,0.5496082936214627
486,0.3,1.5,0,0,-0.3,-1.5,1.5297058540778354,0.14879449772834624,0.6266718322778984
487,0.3,1.6,0,0,-0.3,-1.6,1.6278820596099708,0.15476792883872834,0.7037770628452152
488,0.4,1.7,0,0,-0.4,-1.7,1.746424919657298,0.5822929907945168,0.7694486035016561
489,0.5,1.7,0,0,-0.5,-1.7,1.772004514666935,0.6898802139186058,0.4330644419193271
490,0.6,1.8,0,0,-0.6,-1.8,1.8973665961010275,0.6537583979273198,0.8419784399176022
491,0.7,2.0,0,0,-0.7,-2.0,2.118962010041709,0.792391649375651,1.4446624307837
492,0.7,2.1,0,0,-0.7,-2.1,2.2135943621178655,0.4195907015800461,1.1458516809107409
493,0.7,2.2,0,0,-0.7,-2.2,2.3086792761230392,0.4334342877864822,1.2506646112431874
494,0.7,2.3,0,0,-0.7,-2.3,2.4041630560342613,0.44708163619041286,1.352140789941635
495,0.7,2.3,0,0,-0.7,-2.3,2.4041630560342613,0.4609631972312912,1.0002385165691376
496,0.7,2.3,0,0,-0.7,-2.3,2.4041630560342613,0.4786276519298538,1.0582788677215578
497,0.6,2.3,0,0,-0.6,-2.3,2.3769728648009423,0.04867190753426254,1.1038842713832857
498,0.5,2.3,0,0,-0.5,-2.3,2.3537204591879637,0.005301353938967135,1.1492311165332796
499,0.5,2.3,0,0,-0.5,-2.3,2.3537204591879637,0.4083708145618423,1.1951763350963593
500,0.4,2.3,0,0,-0.4,-2.3,2.33452350598575,-0.025229796376899538,1.2408184571266174
501,0.5,2.3,0,0,-0.5,-2.3,2.3537204591879637,0.8228977295941511,1.2857376012802124
502,0.5,2.3,0,0,-0.5,-2.3,2.3537204591879637,0.43840589308738553,1.3424661207199098
503,0.7,2.3,0,0,-0.7,-2.3,2.4041630560342613,1.333435711916235,1.3882238376140597
504,0.7,2.5,0,0,-0.7,-2.5,2.596150997149434,0.5683037378787978,2.31669862511839
505,2.7,2.8,0,0,-2.7,-2.8,3.8897300677553446,9.378854004046826,2.9096887476059057
506,10.7,6.0,0,0,-10.7,-6.0,12.267436570041843,37.494810646183836,16.123972562173034
507,0,0,0,0,0,0,0.0,-0.0,-0.0
508,0,0,0,0,0,0,0.0,-0.0,-0.0
509,0,0,0,0,0,0,0.0,-0.0,-0.0
510,0,0,0,0,0,0,0.0,-0.0,-0.0
511,0,0,0,0,0,0,0.0,-0.0,-0.0
512,0,0,0,0,0,0,0.0,-0.0,-0.0
513,0,0,0,0,0,0,0.0,-0.0,-0.0
514,0,0,0,0,0,0,0.0,-0.0,-0.0
515,0,0,0,0,0,0,0.0,-0.0,-0.0
516,0,0,0,0,0,0,0.0,-0.0,-0.0
517,0,0,0,0,0,0,0.0,-0.0,-0.0
518,0,0,0,0,0,0,0.0,-0.0,-0.0
519,0,0,0,0,0,0,0.0,-0.0,-0.0
520,0,0,0,0,0,0,0.0,-0.0,-0.0
521,0,0,0,0,0,0,0.0,-0.0,-0.0
522,0,0,0,0,0,0,0.0,-0.0,-0.0
523,0,0,0,0,0,0,0.0,-0.0,-0.0
524,0,0,0,0,0,0,0.0,-0.0,-0.0
525,0,0,0,0,0,0,0.0,-0.0,-0.0
526,0,0,0,0,0,0,0.0,-0.0,-0.0
527,0,0,0,0,0,0,0.0,-0.0,-0.0
528,0,0,0,0,0,0,0.0,-0.0,-0.0
529,0,0,0,0,0,0,0.0,-0.0,-0.0
530,0,0,0,0,0,0,0.0,-0.0,-0.0
531,0,0,0,0,0,0,0.0,-0.0,-0.0
532,0,0,0,0,0,0,0.0,-0.0,-0.0
533,0,0,0,0,0,0,0.0,-0.0,-0.0
534,0,0,0,0,0,0,0.0,-0.0,-0.0
535,0,0,0,0,0,0,0.0,-0.0,-0.0
536,0,0,0,0,0,0,0.0,-0.0,-0.0
537,0,0,0,0,0,0,0.0,-0.0,-0.0
538,0,0,0,0,0,0,0.0,-0.0,-0.0
539,0,0,0,0,0,0,0.0,-0.0,-0.0
540,0,0,0,0,0,0,0.0,-0.0,-0.0
541,0,0,0,0,0,0,0.0,-0.0,-0.0
542,0,0,0,0,0,0,0.0,-0.0,-0.0
543,0,0,0,0,0,0,0.0,-0.0,-0.0
544,0,0,0,0,0,0,0.0,-0.0,-0.0
545,0,0,0,0,0,0,0.0,-0.0,-0.0
546,0,0,0,0,0,0,0.0,-0.0,-0.0
547,0,0,0,0,0,0,0.0,-0.0,-0.0
548,0,0,0,0,0,0,0.0,-0.0,-0.0
549,0,0,0,0,0,0,0.0,-0.0,-0.0
550,0,0,0,0,0,0,0.0,-0.0,-0.0
551,0,0,0,0,0,0,0.0,-0.0,-0.0
552,0,0,0,0,0,0,0.0,-0.0,-0.0
553,0,0,0,0,0,0,0.0,-0.0,-0.0
554,0,0,0,0,0,0,0.0,-0.0,-0.0
555,0,0,0,0,0,0,0.0,-0.0,-0.0
556,0,0,0,0,0,0,0.0,-0.0,-0.0
557,0,0,0,0,0,0,0.0,-0.0,-0.0
558,0,0,0,0,0,0,0.0,-0.0,-0.0
559,0,0,0,0,0,0,0.0,-0.0,-0.0
560,0,0,0,0,0,0,0.0,-0.0,-0.0
561,0,0,0,0,0,0,0.0,-0.0,-0.0
562,0,0,0,0,0,0,0.0,-0.0,-0.0
